"[4.93933826493916, 4.903208420057334, 4.866865409995724, 4.854867174622104, 4.843404923824608]","[4.22496591522738, 4.405708673802631, 4.2575478465380945, 4.223717510133976, 4.3909044987052495]",3.6654438925493893,12.83820128440857,100,10
"[5.832962062839168, 5.80049517081195, 5.765381094185587, 5.720976079803464, 5.691388034637117]","[5.250881829982803, 5.170053772645072, 5.625373878570925, 5.100748650124183, 5.576309571888235]",4.429213312728091,12.842994928359985,100,10
"[6.060552270822303, 5.855186658286417, 5.841970594428512, 5.816858491973578, 5.811336231870545]","[5.177921264605669, 5.274819972624683, 5.741824222460438, 5.337969280922611, 5.40087230276003]",4.707150557512999,12.850525617599487,100,10
"[4.9186743554161225, 4.7952835502945295, 4.7681794146793335, 4.645095109211218, 4.640254121718545]","[4.072850665164605, 4.050637755587095, 3.734924913586424, 4.442542484992612, 4.042238968290446]",3.6561097961663043,12.79116153717041,100,10
"[5.37775770075611, 5.351165473018491, 5.340600650109133, 5.329394095161066, 5.3080307937571565]","[4.796703024053147, 4.0723706347018425, 4.835116752332596, 5.277157563834322, 5.159801829402456]",4.0723706347018425,12.91503643989563,100,10
"[5.880323567560637, 5.852180925091797, 5.850691693814251, 5.839964477828492, 5.793104789152065]","[5.719062300908244, 5.646329924061786, 5.58441465153283, 5.579796450964542, 5.499214966701123]",4.846143888132408,12.807545185089111,100,10
"[6.026308174584465, 5.9281350883060755, 5.918322808751797, 5.91754208479405, 5.91714837662579]","[5.293023312727748, 5.448974809319987, 5.899799305744667, 5.314145668619743, 5.916584293597189]",4.7301550730262125,12.899863243103027,100,10
"[4.980399547734118, 4.954303883667042, 4.882147125880445, 4.872988282634823, 4.863788287908899]","[4.630346579700726, 4.7028895506441755, 4.882147125880445, 4.275015278842147, 4.954303883667042]",3.7524331437246787,12.806785345077515,100,10
"[5.733043587567693, 5.662256115029816, 5.638090456984005, 5.584186556383204, 5.5516357721534675]","[5.072857203809531, 5.403539847188471, 5.338709109368268, 4.543165830801422, 5.072857203809531]",4.278608717926511,12.819928646087646,100,10
"[5.761475488330458, 5.678125697577228, 5.676521464506452, 5.62637504201168, 5.589637191687883]","[5.360860082311084, 5.24620602327288, 5.189021748819285, 5.401004892208584, 5.238948556969937]",4.746531422346013,12.896099328994751,100,10
"[5.402734441612601, 5.244501566038651, 5.210005601434219, 5.196578244142331, 5.178086394593691]","[4.905313186679405, 4.634842166585296, 4.98791793632098, 4.84277015361768, 4.469044174863118]",3.913774659658623,12.801496028900146,100,10
"[5.65732202330826, 5.650273583977083, 5.60845884995304, 5.598593473207989, 5.548343922321265]","[5.089668967544713, 5.154519269451961, 5.12384754074018, 5.278612199392265, 4.584059445595004]",4.292046363633374,12.867823362350464,100,10
"[5.152514261967937, 5.0990889502495085, 5.097581600034022, 5.092955760724737, 5.058931241656909]","[4.53174302370257, 4.647514594765704, 4.94593827709006, 4.672923458781024, 5.058931241656909]",3.9632517937485856,12.803028583526611,100,10
"[5.546695350944413, 5.545983992746483, 5.43685907373008, 5.426469771902635, 5.394976403058591]","[4.961910134483707, 5.046939130902125, 4.910383839595086, 4.981062578731471, 5.078491568481011]",4.432431919207808,12.867075443267822,100,10
"[5.397513918992004, 5.39439199915049, 5.382535996823953, 5.241967006927723, 5.234052437975566]","[4.626038778129053, 4.485509353799714, 4.988620870060847, 4.240376142557406, 4.988620870060847]",4.185925467441149,12.791982173919678,100,10
"[5.0733227751235574, 5.0555772577214935, 5.03597083432413, 5.015354246207447, 4.899224604652344]","[4.312073785663603, 4.36656536078237, 4.5121080801799955, 4.447120749151331, 4.563283192886252]",3.708424961425045,12.8177011013031,100,10
"[5.92398904860673, 5.86083784612182, 5.765418206478923, 5.748747741944172, 5.7338849678463415]","[5.611452288028619, 5.255789070453272, 5.09341000754306, 5.705791335753824, 5.434074058523716]",4.889890341769226,12.91940689086914,100,10
"[5.6450486549284955, 5.582589169030045, 5.540800867126317, 5.536657011602641, 5.529407289861861]","[5.270911401697642, 5.344636756466666, 5.078870368365538, 5.0482466430656245, 5.381248423583004]",4.6264391561839835,12.791446208953857,100,10
"[5.403014279115987, 5.378366737934248, 5.30430575755875, 5.2981851268749045, 5.246928776946505]","[4.729582616251076, 4.808047009446958, 5.136300729311881, 4.864154901607949, 4.581647235726411]",4.04408772119527,12.925905704498291,100,10
"[5.537426712031802, 5.517972096494632, 5.517239537418622, 5.503494854972753, 5.500713973108983]","[5.417723170707125, 5.217211141422741, 5.109041963224853, 5.154861047685409, 5.048899947209523]",4.531417686405489,12.863980054855347,100,10
"[4.956674886008809, 4.908591474135216, 4.908192899941636, 4.900605885639787, 4.877569989896905]","[4.738702451589674, 4.731717068670394, 4.737960611246718, 4.731717068670394, 4.504381967941604]",4.243442206482082,15.868990898132324,100,30
"[5.431268180313939, 5.176309311094472, 5.159378710284879, 5.157036676629765, 5.14505865755114]","[4.804706842270077, 5.05976789585711, 4.696091001205826, 4.71326094122129, 4.485980712609409]",4.167918934127266,15.7991623878479,100,30
"[5.55137614620651, 5.479751737705234, 5.430976922673642, 5.429367362373437, 5.407976705955428]","[5.203497108075881, 5.018975575890088, 5.430976922673642, 4.985761036068575, 4.911648419164263]",4.866734762026245,15.932885646820068,100,30
"[5.327651468548196, 5.279636809211086, 5.271611999774974, 5.265327649794123, 5.257302305967924]","[4.887646621405836, 5.1494077261506295, 5.144300273386927, 5.061584861870264, 5.2007133881820184]",4.736887603630474,15.737389326095581,100,30
"[5.200696998111743, 5.164017178894092, 5.15907990098798, 5.136921135237738, 5.129486211746688]","[5.136921135237738, 4.983456558962514, 4.9305144434746735, 4.858530648169211, 4.872699002071129]",4.589962188421631,15.950363636016846,100,30
"[5.4681576091553925, 5.409222156522093, 5.407477496223596, 5.399995437703136, 5.3995551303818035]","[5.233590744060591, 5.1873148005924055, 5.052842159100418, 5.11178417125405, 5.2620625696122865]",4.867460448016045,15.812488079071045,100,30
"[5.543558035461933, 5.542278039573609, 5.541408513900734, 5.531571966673154, 5.510728555517263]","[5.232183712004538, 5.245496935622143, 5.334763786888732, 5.174436527366935, 5.420324176387495]",4.9967582773509465,16.2785484790802,100,30
"[5.710162223338104, 5.672255383437188, 5.593713705270474, 5.570175225436337, 5.566920848767845]","[5.049358073810787, 5.710162223338104, 5.185119322591486, 5.288197521968882, 5.0742976562826945]",4.898356020163439,17.12695002555847,100,30
"[4.881436092509385, 4.878189109034267, 4.827899573547561, 4.79999351620282, 4.76955154374314]","[4.720084308277603, 4.43250983826224, 4.488278308684118, 4.881436092509385, 4.377164039272293]",4.091777130664741,16.241869688034058,100,30
"[5.243119927548239, 5.241399010814136, 5.213115847030963, 5.190368170212311, 5.188717668765509]","[4.87269127724232, 4.8811854742525425, 5.213115847030963, 4.795911244108819, 4.736524170011687]",4.467170621881863,15.800801277160645,100,30
"[4.918106768314011, 4.9077774290748035, 4.8875072913988715, 4.887352680200706, 4.871614239866111]","[4.839814587748839, 4.451435196186729, 4.5391784762506004, 4.7815581465867885, 4.649911490336874]",4.308021902718011,15.880844831466675,100,30
"[4.8414948061753, 4.824619561824161, 4.756542602788653, 4.746955028695454, 4.732196592286373]","[4.417898036513028, 4.5429066860797285, 4.702951713387127, 4.431321125459561, 4.417898036513028]",4.111326169346787,15.813669443130493,100,30
"[5.949366377176504, 5.94594058067341, 5.936293509150611, 5.933587618902807, 5.930694957065371]","[5.619056004606081, 5.5779788013189835, 5.518153941393104, 5.841234025636738, 5.623233176519255]",5.314201006727708,15.89470362663269,100,30
"[5.376713917811694, 5.368209747188749, 5.364246744063686, 5.3455155445474025, 5.291760535829389]","[5.254764546832137, 5.053047642880081, 4.986121159363763, 5.101230571840225, 5.08178672687777]",4.779033524433963,16.28573703765869,100,30
"[5.677018392609324, 5.602398041808316, 5.586140419213299, 5.56254173368154, 5.553839530663594]","[5.311291044787925, 5.278721360201957, 5.390315136447779, 5.374895990033601, 5.271224922196066]",5.054034073450662,20.484123468399048,100,30
"[5.0109873551256, 4.9244641896315695, 4.89719746739947, 4.889372760094433, 4.874246899074293]","[4.734615952236405, 4.643468780634273, 4.799590186446624, 4.611680788524712, 4.670658397000719]",4.245476843224574,16.202248573303223,100,30
"[5.525595717480532, 5.5090845262419466, 5.449165561638174, 5.440781548591936, 5.40072198330619]","[5.10413672336059, 5.078461945439157, 5.199129682053223, 5.116988516454142, 5.1531130973905634]",4.89547881413986,17.109062671661377,100,30
"[4.770049864184628, 4.759017463018731, 4.757465743263109, 4.748129644610918, 4.742964388959843]","[4.757465743263109, 4.724259382494855, 4.556234250682643, 4.6022215486082025, 4.330197764742989]",4.268584538122153,16.369052410125732,100,30
"[5.178386189195189, 5.127804670432253, 5.1246071399834365, 5.092463978991892, 5.071392469692421]","[4.697703274616971, 4.978696707173662, 4.848245334880627, 4.847990402353219, 4.839575557288552]",4.486721077878951,16.005568981170654,100,30
"[5.188201413172314, 5.1057377051328245, 5.098093242428379, 5.079047335209465, 5.045752484236813]","[4.938274107795523, 5.045243630265158, 5.012129434844922, 4.968515489411329, 4.974103001081979]",4.655556903268627,16.112663984298706,100,30
"[5.889795353263909, 5.867763027935352, 5.7848487915643885, 5.744333850417054, 5.74431587539954]","[5.505677005786891, 5.633310260735387, 5.345438380612419, 5.51848059535822, 5.577719498088398]",5.26507095023647,23.60107445716858,100,50
"[5.391394175096535, 5.384183824674611, 5.372272602112932, 5.324296834777421, 5.295370208387147]","[5.143267061067896, 4.979678800182116, 4.928581674082093, 5.218547482648907, 5.096564164604107]",4.928581674082093,23.586679935455322,100,50
"[5.694891369240811, 5.645556363578061, 5.644775369084055, 5.625497839820032, 5.621349431550016]","[5.305379619967831, 5.388527793634237, 5.438525015894482, 5.241533580329336, 5.249170985088179]",5.099819170345414,23.637331247329712,100,50
"[6.0257535766055765, 6.021297411939014, 6.00911339170047, 5.979403425330276, 5.978683513457602]","[5.886657583224112, 5.507639486694178, 5.751936325478925, 5.915922357596054, 5.752836283212455]",5.467989376951358,24.340017795562744,100,50
"[5.652124257177774, 5.637495663742163, 5.62744463026173, 5.625292371907503, 5.613981882279446]","[5.255386607957986, 5.248043133079528, 5.273183345701203, 5.637495663742163, 5.525650650361746]",5.016103103273253,24.80441665649414,100,50
"[5.559872839073091, 5.528724475291609, 5.525303783319594, 5.51624969820706, 5.516223114951224]","[5.136558129594896, 5.495716799310799, 5.45785916005807, 5.154427321838417, 5.493796543901953]",5.038083293780948,24.842175722122192,100,50
"[5.209560194244916, 5.156951698527828, 5.138509805217606, 5.109780150549551, 5.103812986403637]","[4.823394199329826, 5.082709943121313, 4.770296035414378, 4.917363614577363, 4.792808490475974]",4.713750153646269,24.088233709335327,100,50
"[5.192896845009073, 5.181264036021758, 5.1596402152245835, 5.147523884048798, 5.144022477542929]","[5.018814863778971, 5.023854737503479, 4.784453128323507, 4.948524824192411, 4.949772125955151]",4.5981496249294995,23.598328590393066,100,50
"[4.986809166597441, 4.929393854568134, 4.918046152267453, 4.906908510006744, 4.899288123202204]","[4.729274062599441, 4.810423409341691, 4.754854944256222, 4.68842033130174, 4.6634166955998175]",4.398509334187972,23.649510383605957,100,50
"[5.438668935155421, 5.438040321043074, 5.432106722770387, 5.431345360917123, 5.419434024205441]","[5.318723156591116, 5.242660828107954, 5.361849762370541, 5.431345360917123, 5.082789394753956]",4.8251794965831465,23.6461820602417,100,50
"[5.3178761362298745, 5.3117618503098845, 5.306042829866486, 5.280947704817352, 5.27760392205088]","[4.798776959799233, 4.749542859547923, 4.798776959799233, 5.239542715038402, 4.928008311894685]",4.64586039804027,23.683237314224243,100,50
"[5.316369272439833, 5.290572816497323, 5.283368285047414, 5.280183309486737, 5.2609436482131535]","[5.164102213881191, 5.048526551598552, 4.938743502558769, 5.150027040659475, 4.881279437316004]",4.722599003776121,23.596848011016846,100,50
"[5.6963179153442365, 5.680624715431046, 5.639289272951883, 5.62883338553298, 5.618276015566834]","[5.184739994862143, 5.278275638437214, 5.381079975550613, 5.471791163862526, 5.412165720595628]",5.107994056610833,24.42282223701477,100,50
"[5.63977172212382, 5.552810658552986, 5.548501962445125, 5.531312616857739, 5.52088272414759]","[5.062224919146339, 5.228591011623052, 5.103179645698346, 5.548501962445125, 5.52088272414759]",4.967672099177036,23.608001470565796,100,50
"[5.092551300103223, 5.053592370103019, 5.031922005957998, 5.002958725034226, 4.999817563364414]","[4.870210669978557, 4.44423660206999, 4.562851064270363, 4.76030905690834, 4.87819844921121]",4.215783199516664,23.463648319244385,100,50
"[4.889114090171681, 4.864277354981947, 4.847464227466048, 4.845888565914082, 4.8215462020443285]","[4.717610868058717, 4.551209291419861, 4.557840446471996, 4.467038005936383, 4.767509721378554]",4.275201350742173,23.639958143234253,100,50
"[5.015219201735082, 5.006579525547774, 4.996479768970574, 4.995079621265496, 4.988962033355246]","[4.647581529752003, 4.957890704816071, 4.732620635271847, 4.654926809354145, 4.732620635271847]",4.340918966560564,23.512283086776733,100,50
"[5.46031054027419, 5.41513680863925, 5.3584470312865, 5.328204427804716, 5.32018453873264]","[4.946533827233326, 5.17086082268119, 4.946533827233326, 5.259501452772407, 5.077670669380389]",4.766482388450284,23.596139192581177,100,50
"[5.61692498005562, 5.574205497069139, 5.520190997697853, 5.518141559811157, 5.505963260996594]","[5.25081531071178, 4.952059955432551, 5.161469654893107, 5.436980542081958, 5.119019873864662]",4.952059955432551,23.701653242111206,100,50
"[5.606114437392826, 5.555167435045103, 5.5179149467053215, 5.509636937952993, 5.5054731078511585]","[5.411679764657328, 5.555167435045103, 5.105816002388505, 5.4702462088992805, 5.094928065721661]",5.011513619730127,25.308099031448364,100,50
"[5.720373800364283, 5.6796015786782155, 5.638069370713813, 5.5708753588011986, 5.560515298666398]","[5.199096821118128, 5.428201738793786, 5.189982131471854, 5.130602832872956, 4.9405021240421645]",4.3563658916226515,27.13768458366394,200,10
"[6.18977862357115, 6.18035159653358, 6.030411151466764, 6.0218040715885515, 6.003626786041447]","[5.657691617288771, 4.945951733904929, 5.765710403238589, 5.347072174153824, 5.438280777501807]",4.89411832378707,26.64677596092224,200,10
"[5.519887311645829, 5.472830933400983, 5.417755784822604, 5.378512189721982, 5.360079763820291]","[5.02464135781188, 5.2800434532920475, 5.333118880288403, 5.147557811182857, 4.750275154406033]",4.261597754144394,26.934257745742798,200,10
"[5.405367857682731, 5.244481833880867, 5.233933582062759, 5.187248899867623, 5.163501394886988]","[4.396106537462081, 4.631370346425723, 4.726364101032705, 4.707134417966151, 4.742160217537284]",4.076664993863506,26.615389108657837,200,10
"[5.931953520817297, 5.823486639057273, 5.821398436518184, 5.677423531164209, 5.668794137571682]","[5.182008329862876, 5.203426950545241, 4.87463938829592, 5.296157897132827, 5.179089856121429]",4.690736164152035,26.54392147064209,200,10
"[5.920473842079976, 5.906715995390327, 5.870325811864354, 5.859277005224674, 5.85833131165615]","[5.412882283799103, 4.941745835169743, 5.4093287465368, 5.349291031052489, 5.327585116061235]",4.837382317249114,26.741740465164185,200,10
"[5.3084604178387, 5.279495274018894, 5.206449686092859, 5.20628933293285, 5.096363859593164]","[4.771632830661825, 4.474549331228503, 4.547918897990849, 4.476410159172351, 4.622902859092609]",3.9055988850858836,26.930877685546875,200,10
"[5.734314294193818, 5.6258502206150265, 5.618055550906402, 5.5742763878360515, 5.56471654309618]","[5.1904713752601435, 5.207585487803154, 4.779406165892355, 5.470335331180743, 5.207585487803154]",4.426764220884169,27.65112042427063,200,10
"[5.586343327189753, 5.5013801871373085, 5.500021602527437, 5.464229159386239, 5.434559699922178]","[4.955374584393302, 5.045988478217438, 5.257559700983938, 5.215374037733196, 5.146640432947527]",4.306969600916464,26.29157781600952,200,10
"[5.632236125108237, 5.619115942926373, 5.557855239286274, 5.535570320047609, 5.526275628209541]","[5.454144488708772, 4.62306959602477, 5.412763845196241, 5.165432177251124, 4.692252203904207]",4.5772604789237485,26.486809492111206,200,10
"[5.965414293888331, 5.787631618537563, 5.763087159221508, 5.750145488601095, 5.691711199573229]","[4.889128726984257, 4.5843136780305755, 5.0146614774576355, 5.494461962183059, 5.158409073055433]",4.5843136780305755,29.76792025566101,200,10
"[5.504706207776779, 5.493574303463179, 5.491590763581336, 5.417174746618285, 5.369206116159828]","[4.862172472690061, 5.086939092258575, 4.759097263356146, 4.7251064105849325, 4.731193833804814]",4.141706358325612,27.023418426513672,200,10
"[5.714386500259891, 5.6818106322057025, 5.616033082226292, 5.533876105350944, 5.516924143247921]","[5.269425047835849, 5.446340621339447, 5.443901910606282, 5.365805406569032, 5.443268352121756]",4.627882343526534,27.225934505462646,200,10
"[5.284371135080932, 5.2416582955214945, 5.149777170230261, 5.037171660997459, 5.028066867459646]","[4.919257516931467, 4.476913737381914, 4.800160905407774, 4.283432583642585, 4.830975794617673]",4.160573470241236,27.571842432022095,200,10
"[6.057546911586514, 6.0082318853485654, 5.888426416588575, 5.852809348716691, 5.765126848460166]","[5.242336125356304, 5.463475842223435, 5.001255235782687, 4.950743737492075, 5.47139058147709]",4.587664132183615,26.604745149612427,200,10
"[5.7912926836624905, 5.747884010970196, 5.7437676078907565, 5.716525437243196, 5.712600708145082]","[5.403162499937193, 5.057415858879689, 4.638769597516811, 5.184187339114104, 5.418619589610147]",4.559014391418281,26.588316440582275,200,10
"[5.821327643184012, 5.709876481824425, 5.588824898229173, 5.5561784598502175, 5.544683717197381]","[5.354680467817874, 5.352988767451202, 4.955322425682144, 4.796475566740531, 5.275442099142531]",4.204302064015945,27.013540506362915,200,10
"[5.632525427645757, 5.603375818911717, 5.596395387763532, 5.592394709385429, 5.571825562384991]","[5.115911951050926, 4.2674067460589615, 4.910217733947772, 4.978663997525893, 5.22983730609877]",4.2674067460589615,27.773873567581177,200,10
"[5.54251630984221, 5.522988989217497, 5.49197834507236, 5.467317122746824, 5.449665144773423]","[4.888441569221849, 5.3186753588446365, 5.025638420704567, 4.824246054919299, 4.667209081276464]",4.176533144116578,26.778658866882324,200,10
"[5.590357454226, 5.588382150633888, 5.550201608919976, 5.4637360219926, 5.4208391498037285]","[5.050317524265273, 5.011552509877552, 4.761688603270649, 4.929290586962509, 5.131743132830933]",4.560803976478041,26.823187589645386,200,10
"[4.506368693389569, 4.475594453687086, 4.459819555885644, 4.450558488291766, 4.4187154377877444]","[4.024167471619615, 4.227557012630363, 4.218864642051326, 3.9580990391428017, 4.007897136920978]",3.6951612784257057,39.98991894721985,200,30
"[5.43263624977621, 5.404349321635427, 5.394398932995283, 5.365924888371039, 5.362346848562185]","[5.095212283954791, 5.1448930429357915, 4.966481247780136, 5.207835372657912, 5.039623439895427]",4.692726131331574,40.00520443916321,200,30
"[4.986493232925201, 4.965751304609156, 4.953238528629347, 4.952902185548713, 4.935881143561337]","[4.527287069041125, 4.588119631800368, 4.349563728986476, 4.333516735475007, 4.683238363224364]",4.13144685804194,40.05585789680481,200,30
"[5.183056223987572, 5.168176052368572, 5.15283663534141, 5.130495292628312, 5.117613706967218]","[4.757262075367373, 4.814273826102814, 4.947533306057236, 4.489907248150823, 4.81725868773353]",4.379933940395327,40.05950570106506,200,30
"[5.623004050539242, 5.621030796945901, 5.611155871965324, 5.607775175613175, 5.605142064247544]","[5.005430642850088, 4.9436960033138515, 5.464010227032885, 5.130784549276946, 5.145377645557254]",4.797481045057989,40.09704852104187,200,30
"[5.29044786785558, 5.242183744364518, 5.209522437168397, 5.180784242707088, 5.165100200765548]","[4.794029050248339, 4.675192316034467, 5.025367047072197, 4.779063194771764, 4.707585446422854]",4.482451108176029,39.98630213737488,200,30
"[5.584717775186135, 5.549742033094947, 5.518851806234972, 5.500233684631476, 5.499186596946706]","[5.06788085456692, 5.233437850318664, 4.972480445460496, 5.158558798877912, 5.29868004232433]",4.964738135716041,39.99793744087219,200,30
"[5.388805942391149, 5.329675718898829, 5.323040695625432, 5.316157594607264, 5.31223286298289]","[5.020202235646744, 5.034924385720234, 4.871667529168627, 5.009518520823962, 4.851119677593678]",4.632372410467957,39.777198791503906,200,30
"[5.391959290549962, 5.3900831037987, 5.367480771619322, 5.36264644932649, 5.351466553005172]","[4.779180904920248, 5.2977383203958555, 4.958640307515454, 4.954445783627475, 4.876366109849936]",4.7151652878795804,39.91996359825134,200,30
"[5.298754149112538, 5.270784787316308, 5.263362503797122, 5.252583705669215, 5.241892038754621]","[5.093535739070387, 4.8633494517173395, 4.850635140471884, 5.065218582276125, 4.840895662119413]",4.552052322787334,39.95416450500488,200,30
"[5.293898964370609, 5.273696356759523, 5.240260747999382, 5.240256225180528, 5.2378395516066165]","[4.713784325195141, 4.817814515455071, 4.755101794447335, 4.468957121069477, 4.68456896181352]",4.3039287689284835,40.069708824157715,200,30
"[5.691430722791009, 5.67778299938046, 5.677004359850702, 5.661419713716626, 5.645784558729763]","[5.276646159725007, 5.34825563359872, 5.415108240927748, 5.491082700140012, 5.572758726834054]",5.035123567533935,40.00712752342224,200,30
"[5.559921314710188, 5.509144284324093, 5.493174983883031, 5.488397093349077, 5.480169689717975]","[5.011742123792748, 5.185423998606608, 5.2765070314466564, 4.858178036720846, 4.7102338755215625]",4.683363916489205,40.0639853477478,200,30
"[5.292280169348114, 5.276218689409852, 5.239397539446602, 5.227108756777899, 5.2234300833719844]","[5.19216314050936, 5.292280169348114, 4.647127255359171, 4.74834554937203, 4.966649881918065]",4.562588404350854,39.97989535331726,200,30
"[5.472678269765223, 5.458074405250595, 5.455081110123595, 5.428673945802513, 5.410847718155918]","[5.315487353127736, 4.959959620766722, 5.134569086105201, 5.0944469049799315, 5.206126516741106]",4.815131313985256,39.92505621910095,200,30
"[5.166760547194749, 5.1626945129531805, 5.147809802328244, 5.140978157654344, 5.119162899336264]","[4.3731868450298315, 4.846857891219015, 4.552261219949296, 4.570520955268036, 5.1626945129531805]",4.303554581616738,40.179962396621704,200,30
"[5.203626085063057, 5.124217773952486, 5.111653573979042, 5.080889444597752, 5.067987986851189]","[4.864041990979913, 4.617021642037315, 4.730457364868859, 4.88447993139699, 4.8706652741913175]",4.371976835653097,40.135470151901245,200,30
"[5.783961557604535, 5.747328094457651, 5.7360737822993535, 5.707288943892937, 5.694397631992584]","[5.2608108802309275, 5.545099900321863, 5.362838256534368, 5.357450488009185, 5.562477083939564]",5.128063982627427,40.22446417808533,200,30
"[5.925387008208403, 5.8668488701397745, 5.859541044707644, 5.830581231977516, 5.8046981329492535]","[5.561753845457751, 5.783758793437687, 5.3157562548734525, 5.494425063867511, 5.500376974580381]",5.138524110211794,40.61039113998413,200,30
"[5.603275904930638, 5.554581372359266, 5.550785693929728, 5.524133502104733, 5.507676871753679]","[4.8805229423231955, 5.188538063465766, 4.935847438027214, 4.9832625747138986, 5.222169721457302]",4.675566844871683,40.322240591049194,200,30
"[5.013399362654282, 5.0114485540076155, 5.010997380025028, 4.974952233757981, 4.967503629138905]","[4.63220342384668, 4.787990947768499, 4.697001359152323, 4.683085364246616, 4.519145436035868]",4.430112177067951,41.76756048202515,200,50
"[5.425316563150807, 5.4017688172727585, 5.381306489871014, 5.375386371958326, 5.373160800190035]","[5.052085926213645, 5.194935718055884, 5.158010902774628, 4.81330058330231, 5.018545159886546]",4.745068420162665,41.60307264328003,200,50
"[5.629497166093359, 5.609583143479779, 5.60656377941178, 5.594655425655876, 5.5942260994766855]","[5.5722902048261735, 5.2741411976914945, 5.244815584401056, 5.2741411976914945, 5.224879104545663]",5.03334092542951,41.5284948348999,200,50
"[5.2330461910035915, 5.225896321264654, 5.2205506043734715, 5.218800178410315, 5.2165071199707125]","[4.975893003662597, 5.097157401444185, 4.9507266434037485, 4.845934001505002, 4.922388359648235]",4.732425780620614,41.61061453819275,200,50
"[4.485417765874554, 4.446142368784493, 4.4282206188183135, 4.421359406497839, 4.403527116514045]","[3.568051490768927, 3.9467553470899435, 3.604801142723236, 3.7941108150264635, 3.7163258480110466]",3.475508668022359,41.60495638847351,200,50
"[5.737100695834583, 5.713806859110916, 5.6824112657754124, 5.682387370414106, 5.666028932063546]","[5.318640747309678, 5.713806859110916, 5.658519790789545, 5.299586461700685, 5.297092718301311]",5.105730122521648,44.13847017288208,200,50
"[5.9791572377548885, 5.876392104359732, 5.823146483804461, 5.81269265627167, 5.8030700739173176]","[5.642565774175888, 5.237006255563442, 5.31754519398959, 5.395603769017664, 5.272313435590793]",5.17159904075819,43.37271237373352,200,50
"[5.196095583990444, 5.182705250206712, 5.155044014019942, 5.130810960363066, 5.1056205046832135]","[4.967542296219578, 4.707677003205902, 4.8404886123275634, 4.611243462209138, 4.9429744177488875]",4.507691311771431,41.31868100166321,200,50
"[5.318463310009108, 5.292727470333677, 5.290822780212132, 5.281532013408453, 5.277895091989343]","[5.19772200810394, 5.011625536092219, 5.030950299566018, 5.102934398202579, 5.046943616644557]",4.751499436459563,40.811299562454224,200,50
"[5.774893939647426, 5.7491714212448715, 5.717369292880487, 5.704811840299315, 5.699444672094178]","[5.673229680870933, 5.580211906551812, 5.299484769823882, 5.270141999107096, 5.526662085686719]",5.063837283253699,41.34737515449524,200,50
"[5.251515908343034, 5.235627364371902, 5.206525587462682, 5.188044306738633, 5.182326501369606]","[5.044184741802442, 4.7326538308310875, 5.124727303012808, 4.843950464832375, 4.658591313472142]",4.414213562901807,40.77626371383667,200,50
"[5.462517132265106, 5.406435356916862, 5.3952151638009616, 5.375632746573962, 5.3653915204865]","[4.957524226792205, 5.022764361089629, 4.8311678998974745, 4.845373905378426, 4.785040214077023]",4.545997752347237,40.65389585494995,200,50
"[5.471418599169236, 5.417666636832387, 5.415874468313542, 5.390811145383232, 5.38705026408476]","[5.067728559397034, 5.0925920059405945, 5.212747177238488, 5.320996804407012, 5.0925920059405945]",4.752079312954931,41.374467611312866,200,50
"[5.607628339606945, 5.523089519865263, 5.514195730221311, 5.512707471498253, 5.504444920923742]","[5.319220053309327, 5.156583681032757, 5.288438677357167, 5.278081468596398, 5.164324108628238]",4.951197239885266,41.05210280418396,200,50
"[4.990716797594144, 4.950977845396754, 4.945818935226557, 4.940442654519867, 4.933798730637361]","[4.503745892272599, 4.757315035409024, 4.736504694385171, 4.508414065771958, 4.438829879842241]",4.2301794278277205,41.01957058906555,200,50
"[5.457728144969163, 5.4141024318700195, 5.384169659018179, 5.361435757281465, 5.357757880903678]","[4.992999694919475, 4.878759237019442, 4.771835333651956, 5.209842254492251, 4.95424991828261]",4.63843390045838,41.290101051330566,200,50
"[5.169809016387916, 5.121988610531022, 5.121978459949407, 5.11721002751161, 5.115059473231682]","[4.793673478615011, 4.758001855419179, 4.9180244035875225, 4.720294713747558, 4.919373177500369]",4.5177769970752815,40.836135387420654,200,50
"[5.508984543154547, 5.508451675031956, 5.501618495771209, 5.480419401934198, 5.45893810395286]","[5.190325043516963, 5.258226840925261, 5.058801464659463, 5.023076846884918, 5.09579971636903]",4.930353045029761,42.68352818489075,200,50
"[5.716751903510475, 5.65822864490456, 5.609267676109718, 5.601963248021212, 5.593099686014771]","[5.3985827864557585, 5.2712866302715025, 5.282224074499973, 5.65822864490456, 5.431205431946991]",5.150719205482187,41.045406341552734,200,50
"[5.158839120800414, 5.156965931101493, 5.152824500220553, 5.14585807091788, 5.124819215152441]","[4.938523718755273, 4.703569643309854, 4.989179101572884, 4.977952340075324, 4.879587049169657]",4.4336808456719865,43.09360909461975,200,50
